BEV_Load,PHEV_Load,LDV_Load,Two_Wheeler_Load,Total_Load
65.94803632713302,0.0,0.0,0.0,65.94803632713302
66.1155804877653,0.0,0.0,0.0,66.1155804877653
65.83308768056045,0.0,0.0,0.0,65.83308768056045
64.87103373299438,0.0,65.60262189607337,65.38604020263725,195.859695831705
131.7513793168001,0.0,0.0,0.0,131.7513793168001
132.31234741418965,0.0,0.0,66.23534167995405,198.5476890941437
66.86225226800482,0.0,0.0,0.0,66.86225226800482
66.16326255422607,65.42074584443367,0.0,0.0,131.58400839865973
65.93659167947901,0.0,0.0,0.0,65.93659167947901
66.72821578243507,66.36781743670285,0.0,0.0,133.09603321913792
0.0,65.58055523822001,0.0,0.0,65.58055523822001
0.0,66.85814038237437,66.44080822780782,0.0,133.2989486101822
65.53137719301925,0.0,0.0,0.0,65.53137719301925
198.09135375838818,65.85264279803064,0.0,65.6644662576006,329.6084628140194
262.5676038477716,0.0,0.0,0.0,262.5676038477716
196.74619216045446,132.3282734870554,0.0,0.0,329.0744656475099
197.86512005327774,132.58608453903304,0.0,65.94290813783218,396.394112730143
131.33942993662762,0.0,0.0,0.0,131.33942993662762
197.46410735409347,199.76729230517284,0.0,0.0,397.23139965926634
264.40486950498047,65.83433389608184,0.0,66.64106855068803,396.88027195175033
198.73567055504574,0.0,132.24047659329113,0.0,330.97614714833685
197.97653080815627,65.54027023127796,131.30952769566002,65.71618133613858,460.54251007123275
263.54118309899326,198.08461376183908,131.77025306339826,0.0,593.3960499242306
198.37823896842573,66.1087922690172,65.38435821422021,0.0,329.87138945166316
196.90633338819276,131.5058948802971,132.06893739366907,65.66273862848422,526.1439042906431
197.82769308389518,65.1737424927873,132.37625818010403,0.0,395.37769375678647
131.57837175462615,264.5505383295931,264.74473209721657,0.0,660.8736421814358
198.00216386615128,131.452901640629,198.9031352295572,0.0,528.3582007363375
198.06672868001874,197.6428768385617,265.50436235427316,0.0,661.2139678728536
131.17150314300667,132.69465580346446,263.73926870195135,0.0,527.6054276484225
131.75199690389405,263.33894137396334,330.25433571256684,0.0,725.3452739904242
131.0208589677807,0.0,329.4342174900834,66.9796850054252,527.4347614632893
66.32917768099692,131.7541372610994,394.7560974609921,65.13835252696144,657.9777649300498
65.66155562685759,0.0,263.64836420809513,0.0,329.3099198349527
0.0,197.0911487777825,263.85393810395743,66.26870436408521,527.2137912458252
133.08704490671312,0.0,330.7460402690256,0.0,463.83308517573874
66.24034604565114,65.61885860209587,330.4922387588938,66.42483629335366,528.7762796999945
133.07540018725607,133.03538620926855,264.77614733960263,0.0,530.8869337361273
131.92038983672484,197.70869684699542,197.33869082574807,66.16330031556384,593.1310778250322
198.84991376222032,132.3576535201916,66.47996546684219,66.3372499455526,464.02478269480673
131.4018830652318,131.5349867811831,66.2915796437424,66.38196873806747,395.6104182282248
199.02434332569297,197.98886340083533,132.4103326029121,0.0,529.4235393294405
395.10556715232894,66.4124220016668,66.50832585878887,0.0,528.0263150127846
329.5129370092562,0.0,66.56972737101788,0.0,396.0826643802741
330.2231940470698,0.0,67.25790531600413,0.0,397.4810993630739
394.1855511228074,0.0,66.24891665368838,0.0,460.4344677764958
198.38387647678752,65.82073397567271,0.0,66.9956004616099,331.2002109140701
131.49935547776508,66.35544358835959,0.0,0.0,197.85479906612466
66.01273392070358,0.0,65.38646601630325,66.09560450295947,197.4948044399663
132.35754899212617,220.8497159802964,0.0,0.0,353.20726497242254
131.7359113137489,155.2170234749506,0.0,0.0,286.9529347886995
196.49263823722788,352.4044753712499,0.0,0.0,548.8971136084778
352.7967752890725,287.5153641617697,65.93526993960103,66.06769477201311,772.3151041624562
417.46875500206727,420.3981195579469,66.57367215681,0.0,904.4405467168242
484.5299639585938,351.71015802392566,131.85631904366483,0.0,968.0964410261843
482.6116031793699,354.6687223362451,131.34030894361527,65.44411247563555,1034.0647469348658
484.224078976078,375.19427764993884,133.25782401723302,0.0,992.6761806432498
483.6144715479796,354.6910991556034,131.89066303684174,0.0,970.1962337404248
481.58585335661695,465.10040822502253,197.74820055652222,0.0,1144.4344621381617
485.99913402833494,419.1927400915056,132.30176322739155,0.0,1037.4936373472322
485.82434074408707,419.0217173238064,177.30146492404236,0.0,1082.1475229919358
439.0348327299203,509.2640327060585,220.59248803188953,0.0,1168.8913534678684
372.5242355075113,484.68462535257635,266.805932755697,0.0,1124.0147936157846
307.89159227383203,529.9323054061512,264.87684313344613,0.0,1102.7007408134293
241.9798820525943,507.64801391100735,263.7457348229251,0.0,1013.3736307865267
176.2093759550403,596.9031068480623,243.42464069654073,0.0,1016.5371234996433
199.21852459119964,642.5809766972615,243.4037774676953,0.0,1085.2032787561564
132.81426390947178,817.0108597057161,221.40145993657904,0.0,1171.226583551767
178.1591027267552,730.8499084506658,221.68479970153018,44.11026734201275,1174.804078220964
221.71927491307463,884.6322993552988,222.27415457723228,87.8849397333777,1416.5106685789835
267.08490179021766,1064.4575368851952,221.82848214904266,44.540921725121564,1597.911842549577
265.693260188978,1220.652683130915,265.46792920732656,0.0,1751.8138725272195
265.9302291376461,1354.3692477373424,310.65150612848873,0.0,1930.9509830034774
265.5320724794946,1575.9885172355564,354.3718077828019,0.0,2195.892397497853
310.9033395065557,1597.993549972044,397.4622503995046,88.986064340182,2395.3452042182867
399.21126380690123,1641.142307355279,443.18345851557535,133.04817448282398,2616.5852041605795
488.3792179115321,1862.8749697446335,486.97244778064106,178.32389013474432,3016.550525571551
577.6509186609751,1955.1674419554333,577.233640134991,132.66790434751988,3242.7199050989193
666.2365961436973,2225.0765655787095,619.3016923583158,43.995328040754835,3554.6101821214775
799.3297315902145,2333.465296737064,620.32888121756,132.53548123887705,3885.6593907837155
885.0537587896697,2469.0977233656654,665.3687877546772,176.36109408132106,4195.881363991333
1109.9058192210668,2581.251440243136,663.5600389511768,133.25881580296647,4487.976114218346
1110.7343810544655,2534.2613548503273,709.9259593805593,221.62768875026995,4576.549384035622
1112.119118980733,2804.093649410581,708.8716776536297,133.63963693269892,4758.724082977642
1199.7490662352463,2844.8103921852544,665.7519397303474,178.48724095397367,4888.7986391048225
1381.071590603973,3111.928674850333,664.4851223152835,133.09146354078564,5290.576851310375
1467.330996970977,3199.3119109666927,752.8446416235978,178.05515225714123,5597.542701818408
1512.6723537641492,3200.7353173768497,709.9990150723949,178.26628335027397,5601.672969563668
1466.3015611000128,3375.518173712379,843.0183410011866,88.72047279657109,5773.55854861015
1556.8067604987016,3330.6597264928496,844.1714058554846,132.52121800458795,5864.159110851624
1646.2350868243038,3242.586037682809,934.3535581302451,131.85843404227825,5955.033116679636
1600.3781134096425,3062.1268405490027,1110.1233080122472,132.042372556844,5904.670634527737
1779.615337479661,3147.856546394966,1067.8846435658656,265.60090675977455,6260.957434200266
1733.2733334565244,3108.170258182832,1022.0532664803839,309.68787085529044,6173.184728975031
1689.4988537315128,2838.154688697362,1064.38332099856,133.01584742202232,5725.052710849457
1601.0824049476996,2927.227339659626,977.8192462409838,88.84895039302828,5594.977941241339
1557.3062285270528,3064.365460532971,887.9514599447974,133.42242423010424,5643.0455732349255
1643.5080286119633,3197.0302464785077,932.4337567520396,44.548442492583405,5817.520474335094
1554.5898261635316,3330.3806589878254,934.2414256312129,177.3402935274481,5996.552204310018
1644.436117718846,3414.2232950892153,756.2768025248754,133.5015640780522,5948.437779410989
1423.1701671110513,3511.215362464737,844.476198012561,134.45407332303893,5913.315800911389
1287.305497689763,3503.5909873062087,802.6035570960897,177.5918760693647,5771.091918161426
1331.5579037852078,3550.7418663840995,757.1238940023022,222.4075802389246,5861.831244410534
1376.6651936825735,3287.310523477552,756.9192479017456,44.29828398455945,5465.1932490464305
1330.3014025934497,3202.8574098084837,890.5546473619888,44.58630749163438,5468.299767255557
1331.8379873065353,3328.523911488896,933.6153315915557,88.81902443890799,5682.796254825895
1334.0650708858002,2799.4976839975598,933.9160319061908,88.9448592588425,5156.4236460483935
1332.3565204043755,2576.710691281595,844.8994489221079,89.66676384830518,4843.633424456383
1289.2871823928058,2670.193891264506,890.2827020309144,44.15878104274226,4893.922556730969
1330.6112988605064,2488.7986252185488,845.746905731828,44.23562102786228,4709.392450838745
1154.9883190591913,2309.000602350398,889.3354268349018,178.535030559216,4531.859378803707
1109.651018022388,2267.6883090629253,801.0510862926408,177.36255954703174,4355.752972924986
1111.8370802842094,2084.6170487710224,709.7223718419058,88.22135325848524,3994.3978541556226
1111.914049362751,2044.4308774838619,533.2665589215445,44.01259021870165,3733.6240759868588
1068.813485969784,1907.5306763485162,531.8225284201235,0.0,3508.1666907384238
979.3008915293706,1732.7544964303138,487.2233064768489,0.0,3199.2786944365334
934.8173573341157,1731.8083656742456,488.20670051855643,44.71295486747084,3199.545378394388
934.401757278078,1417.850497664509,578.2770863270421,44.945737049465315,2975.4750783190943
846.1939003536812,1329.9454907279157,532.5770505655074,0.0,2708.716441647104
846.5758159603365,1285.2393715460444,489.4611233259421,0.0,2621.276310832323
622.9838308659511,930.8354412986633,487.27050997642647,44.84177527444474,2085.9315574154857
444.12257721910174,754.7249980805419,442.8589520628792,44.9650665129225,1686.6715938754455
356.057670417565,533.5023446526998,399.7884918212381,0.0,1289.348506891503
267.8208756695302,574.6099229948371,398.9822119701028,88.70375824683053,1330.1167688813007
222.74092446933818,487.34347217503347,220.84301552655674,89.12084511405308,1020.0482572849814
134.09096148614717,398.5108871959569,221.16287691452857,0.0,753.7647255966326
90.23149781302531,354.20758572173156,178.0415742996694,0.0,622.4806578344263
89.53863059671636,354.95327187765974,177.17170359182765,0.0,621.6636060662038
89.54416243328393,309.88748897493383,177.25960092388777,0.0,576.6912523321055
44.58271438027258,266.3013803862197,176.5377728821061,0.0,487.42186764859844
44.63213361921066,221.47319270287858,132.2296632635052,0.0,398.3349895855944
0.0,221.6401660837345,133.01305284674382,0.0,354.6532189304783
0.0,177.28905133854832,44.122261877121524,0.0,221.41131321566985
0.0,88.63341700620731,44.3009729271474,0.0,132.9343899333547
0.0,88.4128933732255,43.60528310586122,0.0,132.01817647908672
0.0,88.58754267813596,44.378479798023314,0.0,132.96602247615928
0.0,109.85899305110169,43.63857574668245,0.0,153.49756879778414
0.0,44.25726090572047,43.63658093978766,0.0,87.89384184550813
0.0,44.31517503888696,44.39042431896436,0.0,88.70559935785133
0.0,0.0,43.76725475777824,0.0,43.76725475777824
0.0,0.0,43.95766607939711,0.0,43.95766607939711
0.0,0.0,44.27254078011169,0.0,44.27254078011169
0.0,0.0,44.06788499743962,0.0,44.06788499743962
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
