Home_Load,Work_Load,Total_Load
0.0,185.19138008133277,66.3734080461484
0.0,0.0,0.0
0.0,0.0,0.0
0.0,180.80597389428382,64.8016591117581
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,185.04514825144597,66.32099791285738
0.0,366.268339057781,131.27218940746812
0.0,0.0,0.0
0.0,182.14939188766502,65.28314605036219
0.0,547.593396970972,196.25989052281204
0.0,369.04457351605254,132.26720409146532
0.0,923.4751957907923,330.9775863423002
0.0,553.1959983554858,198.26788758860928
0.0,553.950044150208,198.5381409297561
0.0,1103.8460228094243,395.62328689310925
0.0,733.1389634985262,262.76024055464654
0.0,2201.060313197626,788.8697316143347
0.0,2203.8319570303006,789.8631009978552
0.0,1841.9061200549625,660.14728350431
0.0,2021.3081459024215,724.4457614391334
0.0,2942.2022818253367,1054.4982845321242
0.0,3321.0271440000793,1190.270787248543
0.0,2201.0990136028836,788.8836020104005
0.0,2951.826741702801,1057.9477334340663
0.0,2760.325059341263,989.3126851973504
0.0,1653.0218651952155,592.4503328374233
0.0,1658.622733380065,594.4577087168105
0.0,2770.6919271792262,993.0282163892851
0.0,1473.0629170670388,527.9522514989651
0.0,2940.793197383275,1053.9932624484647
0.0,3507.3500988893434,1257.0497567005657
0.0,3130.509940488186,1121.9885805769777
0.0,2768.9331276815315,992.397854886063
0.0,2022.325362252182,724.810336268827
0.0,2944.5916463684857,1055.354643330918
0.0,2390.9194157831216,856.9160720090564
0.0,2574.1563460212524,922.5889966045626
0.0,2026.8845187985128,726.4443580989089
0.0,2204.7975962958176,790.2091903728973
0.0,1839.6855444086202,659.351419391157
0.0,1474.418451116589,528.4380808855798
0.0,2207.7363599410514,791.2624562348972
0.0,2580.416715227875,924.832740561156
0.0,4232.742095314862,1517.0334500615418
0.0,2573.3944147537845,922.3159170751776
0.0,4421.318829802302,1584.6201840696149
0.0,2392.3976996211486,857.4458954616723
0.0,3674.449967463365,1316.9390871675146
