Home_Load,Work_Load,Total_Load
0.0,177.22493131624273,65.31367220958677
0.0,0.0,0.0
0.0,0.0,0.0
0.0,180.07827675052414,66.36523119178679
0.0,0.0,0.0
0.0,0.0,0.0
0.0,177.74162920601947,65.50409370589445
0.0,714.0076110535865,263.13712589505184
0.0,712.9130839851747,262.7337538545616
0.0,538.548300118195,198.474147410919
0.0,178.5846576846495,65.81477959702528
0.0,357.91893332424974,131.9058199945398
0.0,537.1416612325424,197.9557510971925
0.0,1079.8708322124187,397.9706976890303
0.0,1605.3057770528435,591.6121086343793
0.0,1431.9599958557094,527.7280408119943
0.0,722.7424048942822,266.35620719186727
0.0,1256.6409114855257,463.1167407900679
0.0,900.2596341698546,331.77760156538096
0.0,1433.3467005596917,528.2390906728391
0.0,1255.0595192320295,462.53394166292185
0.0,2861.950480474077,1054.7302468872308
0.0,3577.799999470704,1318.5461811798286
0.0,2860.657214372848,1054.2536324651624
0.0,5544.381634125443,2043.3012554534052
0.0,6253.945227428001,2304.800603206699
0.0,4997.653860760887,1841.812682078305
0.0,4830.559322286746,1780.232418890402
0.0,5902.95804869959,2175.44938060513
0.0,5542.957345150133,2042.7763544557056
0.0,5915.594833176336,2180.106483829645
0.0,5735.143246785439,2113.603674796508
0.0,5371.414947100029,1979.556897277312
0.0,6273.121940714882,2311.8679021266325
0.0,7514.576902453506,2769.388081887764
0.0,9139.628901921957,3368.2773737528096
0.0,7704.645256854122,2839.435010976909
0.0,6981.080579798968,2572.7757673330966
0.0,7164.841911608362,2640.498334928167
0.0,6288.050455948477,2317.369589407882
0.0,6808.861181786347,2509.306811659715
0.0,9133.81807397913,3366.1358775834765
0.0,6086.225004840168,2242.989753233941
0.0,7151.229890326473,2635.481822355628
0.0,7153.24942126583,2636.2260911264534
0.0,5187.466094638578,1911.7652216718172
0.0,6442.754446187408,2374.3834961586786
0.0,5541.241244455036,2042.1439104905944
0.0,5377.812862325401,1981.9147559304436
0.0,6268.360776120125,2310.113244125818
0.0,4835.248694116926,1781.960618711446
0.0,3949.2758110313375,1455.448191579072
0.0,4480.9784597007,1651.3994736602124
0.0,4314.350056755488,1589.9909979455258
0.0,3950.4244388442607,1455.8715016625174
0.0,3577.5205784772347,1318.443204634484
0.0,5367.857596678434,1978.2458874907932
0.0,5925.441625897564,2183.7353761493296
0.0,6084.338328931195,2242.294446253319
44.2294192299324,6274.503395172813,2356.6064363155474
44.32066310470654,5369.490820015334,2023.168451314993
88.59829902018491,7167.560115756873,2730.09838857416
88.29904256221812,8766.968476111158,3319.23783355401
88.62741376244675,9144.51064393195,3458.703882569685
89.93317653617352,8946.119489093948,3386.895469137307
178.15135537737308,8422.548323272951,3282.1591056979773
222.3238377152014,8786.56869468836,3460.4860043453973
311.92697364615043,8779.37318809716,3547.4373409195123
489.3039001595716,8244.354770434955,3527.6410068890964
578.199389046318,7709.117635042503,3419.2826299919097
577.3125910419233,7542.674152555373,3357.055506019562
842.0559061457951,6632.109293783185,3286.2233788325743
1063.9334413787356,6457.682049556746,3443.818288764347
1239.559330477677,6099.783572514433,3487.5458967340937
1284.2505460729185,5200.507195131958,3200.821875759849
1688.1019508692518,4125.73825124395,3208.582809645606
1775.822579081577,3227.013334346019,2965.091434033728
1907.963341649721,2332.0716945089594,2767.4144645429137
2305.707250036324,1431.451189497309,2833.247777661184
2527.679569704896,1435.0137706685002,3056.533034833002
2972.2624651153765,1436.203503583137,3501.554389014641
3334.325401552828,1078.437927714451,3731.768023118522
3818.6851085845706,719.9720596280716,4084.0203452996498
