Home_Load,Work_Load,Total_Load
0.0,14.060670342635094,65.57748053272476
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,14.240621283801598,66.41675270493475
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,14.054104146019805,65.5468564856331
0.0,0.0,0.0
0.0,0.0,0.0
0.0,14.153196064536806,66.00901072146601
0.0,0.0,0.0
0.0,14.040298152363624,65.48246679025152
0.0,0.0,0.0
0.0,14.159325960750195,66.03759990959186
0.0,14.243073087802815,66.4281876596874
0.0,56.704944394430235,264.4658680219151
0.0,14.190069583633719,66.18098491770463
0.0,42.332024016564894,197.43208632376408
0.0,56.489247782737046,263.45988182000593
0.0,84.74202293912774,395.2278393686387
0.0,141.55428580832964,660.194229415368
0.0,184.1804474871586,858.9981427111773
0.0,255.72016457579855,1192.6518228256714
0.0,312.29813656229504,1456.5255049555512
0.0,339.6089515112072,1583.9002596437754
0.0,297.70935097186884,1388.484950718862
0.0,296.3191178732429,1382.0010504680574
0.0,268.2743245648613,1251.2030982788149
0.0,141.24906604790735,658.7707167086797
0.0,212.35651446056818,990.4083414009816
0.0,312.18283825292355,1455.98776582548
0.0,255.02104961367144,1189.39122452546
0.0,198.20500957678473,924.4072181678235
0.0,297.6326875282346,1388.1274005196192
0.0,226.54588786436,1056.5860794094765
0.0,197.9407617364481,923.1747941664626
0.0,240.6044392143688,1122.1536771845294
0.0,325.98041468528334,1520.3382041647012
0.0,298.2055227271348,1390.7990433495083
0.0,254.45566714508342,1186.7543404421351
0.0,509.09845763804964,2374.381404403418
0.0,466.7979235339194,2177.0961837033647
0.0,396.759135141684,1850.442676409296
0.0,424.4381823224312,1979.5348273116583
0.0,468.02100074013515,2182.8004865371654
0.0,495.18368619408005,2309.4843809153317
0.0,296.93788098407117,1384.8868962254728
0.0,312.0156854967843,1455.2081830357124
0.0,283.52206231750756,1322.3169357613926
0.0,354.5931861802738,1653.7851465918
0.0,508.4515408794312,2371.364253008014
0.0,297.23970191680513,1386.294557159014
0.0,367.1764967534785,1712.4723772887196
0.0,254.85604727312622,1188.6216710467652
0.0,282.2352348496105,1316.3153084443
0.0,183.55108420864525,856.0628588919147
0.0,239.82314578869997,1118.5098072150597
43.94260784845741,211.93608679198172,1032.390119034357
44.516435572626186,226.5043033414636,1100.9085691620069
45.08916319942243,310.4141308775476,1492.827864744866
44.75833558690592,353.8696780862854,1695.1691168893835
89.2646113263894,524.6917011293758,2536.371255464205
133.49768376861527,452.1587154901221,2242.318148241462
134.3120706705282,537.3143199657044,2640.289275090338
132.93986648259445,537.5629595350324,2640.0766995772788
134.1177229704558,537.2316088888482,2639.709171668795
355.476050678982,551.993461046703,2929.915217794655
444.6715436708948,522.9647487974314,2883.723864638525
444.67511296229264,552.5359720270162,3021.644493957058
577.3028280254595,509.1476028050083,2951.913440293863
665.580253299193,481.32220562051054,2910.4161537141526
889.3796372584707,479.9792530244243,3127.9521486898216
1024.1015454638923,424.6513192237828,3004.630420758939
1110.3568302999995,367.3529231938724,2823.6520418617984
1597.7121663182222,283.6078529345204,2920.429220450927
2047.496156215568,268.50023322280225,3299.7528686007727
2710.015362137889,155.53139702337737,3435.397361145525
3331.8177664381906,127.08141998216028,3924.51207914685
3860.840363095032,84.9269679269739,4256.9307663418185
4396.889185600368,70.47255778858857,4725.565747517856
5059.457159134389,56.41334760356284,5322.563050539931
5549.702940048236,84.77193508844027,5945.070286520124
6437.719022963423,84.93020917016581,6833.824543025919
7011.284505202123,70.529909472971,7340.228549314588
7588.56681590828,70.27114299773292,7916.304000526928
8430.51962964496,56.285424523833996,8693.028901325682
9538.474099304356,56.50175772431385,9801.992326169811
9813.482512315228,56.89302230446627,10078.825555833297
10168.331145740784,56.386966815808044,10431.313999940185
10788.3575067296,42.482816004223466,10986.49287094796
12343.378941112798,28.478062486831245,12476.19761496202
13275.590992145462,0.0,13275.590992145462
13408.216395385074,0.0,13408.216395385074
14338.568020920997,0.0,14338.568020920997
15238.505124272211,0.0,15238.505124272211
15713.19707741041,0.0,15713.19707741041
16563.248045413035,0.0,16563.248045413035
17940.54039405192,0.0,17940.54039405192
18642.092005844697,0.0,18642.092005844697
20020.83829023042,0.0,20020.83829023042
20371.94559649129,0.0,20371.94559649129
21024.99806577765,0.0,21024.99806577765
21351.399229887764,0.0,21351.399229887764
21257.39365551436,0.0,21257.39365551436
20782.5302757532,0.0,20782.5302757532
20783.203487399216,0.0,20783.203487399216
20513.24283576023,0.0,20513.24283576023
20201.15589663237,0.0,20201.15589663237
20152.4423790977,0.0,20152.4423790977
19486.29450797756,0.0,19486.29450797756
19060.09539754842,0.0,19060.09539754842
19048.888154816057,0.0,19048.888154816057
18788.195039403043,0.0,18788.195039403043
18648.27743094246,0.0,18648.27743094246
18024.24306737693,0.0,18024.24306737693
17715.403471481666,0.0,17715.403471481666
16737.734358007383,0.0,16737.734358007383
16336.938010632311,0.0,16336.938010632311
15937.62651739565,0.0,15937.62651739565
15319.539749124537,0.0,15319.539749124537
14571.693169453874,0.0,14571.693169453874
13454.1127367615,0.0,13454.1127367615
13095.608713063224,0.0,13095.608713063224
12218.131936872956,0.0,12218.131936872956
11187.478655014089,0.0,11187.478655014089
9992.440748033312,0.0,9992.440748033312
9377.941450791575,0.0,9377.941450791575
8573.13231397845,0.0,8573.13231397845
7634.062354428478,0.0,7634.062354428478
6882.336874786277,0.0,6882.336874786277
5991.548648637881,0.0,5991.548648637881
5288.096677409495,0.0,5288.096677409495
4658.818138540772,0.0,4658.818138540772
4038.063105775174,0.0,4038.063105775174
