Home_Load,Work_Load,Total_Load
0.0,48.23394222637805,66.10435154382124
0.0,48.12274642203787,65.95195830783396
0.0,96.62434729154369,132.42313454444144
0.0,48.006891294302456,65.7931794948555
0.0,47.330169819648276,64.86573644971023
0.0,48.61820773929017,66.63098530791399
0.0,0.0,0.0
0.0,144.55456823923322,198.11123775252565
0.0,241.96440298274243,331.6108785135706
0.0,432.8072542676927,593.1599526439119
0.0,336.62119934898703,461.3374953768341
0.0,144.86445752567684,198.5359393088403
0.0,577.1024893158292,790.9157756896988
0.0,530.6505911917526,727.2537057502351
0.0,576.0947804153367,789.5347162046717
0.0,625.5105830121624,857.2588008616834
0.0,721.4024740323187,988.6781081297428
0.0,676.5075217256756,927.1498238378894
0.0,773.6657644544185,1060.304659131621
0.0,578.7131793320741,793.123217465083
0.0,1011.4037320036297,1386.123231215745
0.0,1012.113178630225,1387.095523900965
0.0,1401.3102143410888,1920.487912764719
0.0,1253.197016984806,1717.4995934528329
0.0,1587.51719525198,2175.683552139922
0.0,1587.9240027657252,2176.2410795917126
0.0,2260.422115489958,3097.8960305272294
0.0,2072.7283081864925,2840.6627037890885
0.0,2026.8828025726787,2777.8316914373254
0.0,2454.805003476812,3364.2967054146143
0.0,2692.625806941205,3690.228803663196
0.0,2942.283261558909,4032.3829669726783
0.0,2790.495950733814,3824.359295434877
0.0,2842.313056967333,3895.374353469483
0.0,3129.2753232179157,4288.654555179103
0.0,2362.4339289012714,3237.7026576470907
0.0,2506.085478248053,3434.576312992663
0.0,3133.6161591886626,4294.603646913251
0.0,3325.557167366281,4557.657739002575
0.0,2553.7327836636646,3499.8766820258816
0.0,2986.679711868382,4093.2280570294106
0.0,3421.7360690286127,4689.470392771282
0.0,3372.0599024210564,4621.389480674914
0.0,2941.454751086821,4031.247497944507
0.0,2747.6024686260926,3765.574015001448
0.0,2651.9031568931073,3634.418636583315
44.82269774815385,2019.9624025250284,2813.170019124523
45.17898591913997,2068.6115804054234,2880.199737010835
44.9783894430574,1782.1773881535048,2487.4426613250475
0.0,2117.7887321745625,2902.4177661068443
0.0,2074.3151123873204,2842.8374101863064
0.0,2318.501558151149,3177.493586064478
0.0,2312.6746610863797,3169.507855804833
0.0,2167.618681523705,2970.7094366015926
0.0,2316.011546568763,3174.081038937028
0.0,2359.467836067883,3233.6376437933677
0.0,2354.858822197688,3227.3210157285125
0.0,2209.929808321685,3028.6966022979364
44.34208801548427,2838.1230060498806,3933.9739998339446
88.10120590564672,3422.1759740342695,4778.174486058668
132.9923509384004,4380.415904185835,6136.328165361832
354.17381273098164,4089.93063177759,5959.401164954615
353.80962796958994,4424.831501331271,6418.016773082741
310.9685704920957,4911.95052372385,7042.769646634
266.7768296931785,4621.258819170928,6600.186529520622
265.8230739932473,4429.143658955709,6335.940007325248
489.6191863759695,4382.421664205296,6495.703883833193
708.3484135159539,4331.597254505601,6644.778538057956
979.0961453141884,3999.475562614997,6460.355324611357
1287.3578583727528,3951.2247293687683,6702.489537076643
1510.4534163652015,3613.01371364453,6462.068765126621
1949.7622001658297,2936.0123937318094,5973.550977400048
2526.6393046359867,2408.0899190624446,5826.913244753224
3019.216336589883,1684.3995185386023,5327.676577951335
3774.62351894549,1734.7121368325643,6152.036925925971
4350.207766174745,1493.1799601505957,6396.602658400744
4971.68535800644,1205.225790636144,6623.440650575528
5596.495337295433,1009.3549810490414,6979.810766638128
6618.228372673208,962.8865184387405,7937.859030539513
7590.026735013044,867.3063686817942,8778.665325291538
