Home_Load,Work_Load,Total_Load
0.0,59.669312200828955,65.69028674650335
0.0,0.0,0.0
0.0,59.57119908731738,65.58227345922973
0.0,119.44620315665476,131.4990075590772
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,59.83704885200737,65.87494898421647
0.0,120.24709882049169,132.38071817163473
0.0,180.22110054903715,198.40643936016733
0.0,298.8220954513456,328.9749523225974
0.0,240.3508898421698,264.60366796870886
0.0,179.81367131923918,197.95789819307197
0.0,180.29087814064587,198.4832579094717
0.0,300.8477781273991,331.20503795521734
0.0,239.50119706469235,263.66823633492254
0.0,179.93384412014615,198.0901971162461
0.0,239.86132205613052,264.0646999957158
0.0,239.65379294131026,263.8362300074091
0.0,478.60989619684415,526.9043694532164
0.0,300.3458768101182,330.6524919272078
0.0,417.76336456022693,459.9180751033371
0.0,478.4258557152758,526.7017582354686
0.0,538.8621305287229,593.2363985045525
0.0,778.0709295615054,856.5827321754117
0.0,657.5064043351223,723.8525574597877
0.0,719.1979682160592,791.7691526358701
0.0,596.2225321962246,656.384792452027
0.0,777.5200767745573,855.9762951947416
0.0,718.762014663174,791.2892088785029
0.0,718.4767752695333,790.9751872002138
0.0,959.016549983106,1055.7867996031198
0.0,1256.9696756608619,1383.805098136764
0.0,659.6550367800187,726.2179991954497
0.0,1318.707562283942,1451.7726902843556
0.0,1079.3219903732243,1188.2317463421143
0.0,1079.9815310803106,1188.9578384750969
0.0,899.9848914107081,990.7985093796466
0.0,1018.4808318856262,1121.251367322692
0.0,839.7001485567656,924.43069151062
0.0,900.0369290996914,990.8557979687866
0.0,720.6530583737226,793.3710697046846
0.0,720.0154438441047,792.6691162257611
0.0,779.4810758284242,858.1351702581004
0.0,836.058797193896,920.4219069889116
0.0,837.6043600862565,922.1234260083064
0.0,721.6183706627984,794.433787519428
0.0,599.6217655767152,660.127027903496
0.0,299.3594525061097,329.5665317745928
0.0,299.5859519412049,329.81588629688474
0.0,418.1790497119432,460.3757052620458
44.1844158568945,419.48624253509365,505.9992171671185
43.68615584545572,480.8620402365544,573.0699235405198
43.792254136118544,598.6187704549102,702.8150789790035
44.346600317227406,657.4050360514793,768.0875608543441
44.20779987371491,899.4601450816983,1034.4286130214057
