Home_Load,Work_Load,Total_Load,timestamp
0.0,34.84631346057632,66.10909234139069,2024-12-11 02:10:00
0.0,0.0,0.0,2024-12-11 02:20:00
0.0,0.0,0.0,2024-12-11 02:30:00
0.0,0.0,0.0,2024-12-11 02:40:00
0.0,34.95861877397406,66.32215368408451,2024-12-11 02:50:00
0.0,34.76417439119603,65.95326124239537,2024-12-11 03:00:00
0.0,103.53029292787622,196.41370967530176,2024-12-11 03:10:00
0.0,69.81492902633683,132.45021155627882,2024-12-11 03:20:00
0.0,34.81808673743936,66.0555416824819,2024-12-11 03:30:00
0.0,68.66196503415657,130.26285239383606,2024-12-11 03:40:00
0.0,139.8252096624103,265.2710367105134,2024-12-11 03:50:00
0.0,278.3376864958685,528.051606935757,2024-12-11 04:00:00
0.0,277.77382963967494,526.9818792867878,2024-12-11 04:10:00
0.0,382.8903275823933,726.4048764127467,2024-12-11 04:20:00
0.0,347.5819441972337,659.4191626936882,2024-12-11 04:30:00
0.0,278.13244851022625,527.6622372837812,2024-12-11 04:40:00
0.0,280.3192986593269,531.811045696678,2024-12-11 04:50:00
0.0,383.70513424270376,727.9506964263268,2024-12-11 05:00:00
0.0,592.7886217711457,1124.6158874146297,2024-12-11 05:10:00
0.0,522.4754065192378,991.220346300434,2024-12-11 05:20:00
0.0,626.8921357911587,1189.315769084054,2024-12-11 05:30:00
0.0,661.297428727552,1254.588174164663,2024-12-11 05:40:00
0.0,592.4140138456319,1123.905195594457,2024-12-11 05:50:00
0.0,798.7620376708941,1515.3807695303096,2024-12-11 06:00:00
0.0,870.555045503144,1651.583716496795,2024-12-11 06:10:00
0.0,767.3464673597708,1455.780351798742,2024-12-11 06:20:00
0.0,626.1853237321616,1187.9748322951707,2024-12-11 06:30:00
0.0,523.4846802357952,993.1351017709408,2024-12-11 06:40:00
0.0,590.0547512421778,1119.429292871324,2024-12-11 06:50:00
0.0,869.1418858305053,1648.9027240469825,2024-12-11 07:00:00
0.0,905.4277633360747,1717.7429022029305,2024-12-11 07:10:00
0.0,768.528497749913,1458.0228546190374,2024-12-11 07:20:00
0.0,1009.4745630040021,1915.1365086989283,2024-12-11 07:30:00
0.0,763.7334564987501,1448.9258858618534,2024-12-11 07:40:00
0.0,765.5274017565653,1452.3292901513337,2024-12-11 07:50:00
0.0,871.6171952269924,1653.5987863047883,2024-12-11 08:00:00
0.0,1113.1624610874476,2111.849220843883,2024-12-11 08:10:00
0.0,1045.4724596055862,1983.430340504762,2024-12-11 08:20:00
44.2597384186616,974.9674675731474,1893.9307062404337,2024-12-11 08:30:00
44.25479157579822,904.4997472768509,1760.2370972260137,2024-12-11 08:40:00
44.46009569671895,626.1246540414442,1232.319827776468,2024-12-11 08:50:00
44.29855015399467,663.5301978147527,1303.1226483836167,2024-12-11 09:00:00
44.49411155727859,661.8209615464524,1300.075512150545,2024-12-11 09:10:00
45.03752084583769,729.1296911312214,1428.314467326201,2024-12-11 09:20:00
44.5336653980951,589.3109291328849,1162.551807429476,2024-12-11 09:30:00
44.72372665129494,660.810198824144,1298.3875468893273,2024-12-11 09:40:00
45.0269787006985,519.8858758108532,1031.334566441604,2024-12-11 09:50:00
0.0,556.4991006589084,1055.7687967475513,2024-12-11 10:00:00
0.0,590.3841482699349,1120.054212306478,2024-12-11 10:10:00
0.0,485.75944773673507,921.5642344049456,2024-12-11 10:20:00
0.0,590.2663693645693,1119.830766674575,2024-12-11 10:30:00
0.0,693.5902221400099,1315.8528259930672,2024-12-11 10:40:00
0.0,766.4493660034365,1454.078405437254,2024-12-11 10:50:00
0.0,799.8090246661332,1517.3670731898576,2024-12-11 11:00:00
0.0,834.8018996882275,1583.7542165169016,2024-12-11 11:10:00
0.0,1216.8456503459865,2308.55299958643,2024-12-11 11:20:00
44.85813947105788,1076.4283106259438,2087.0167358622407,2024-12-11 11:30:00
44.709768001487575,1007.7390808921193,1956.5537864540347,2024-12-11 11:40:00
88.91437963645885,1147.7687123749254,2266.417256054024,2024-12-11 11:50:00
133.7026182589908,1218.082743270618,2444.602583198925,2024-12-11 12:00:00
176.69191645388312,1008.4851953326022,2089.95143466938,2024-12-11 12:10:00
177.13698032377275,1112.7633752472682,2288.22907078454,2024-12-11 12:20:00
266.8828212208183,1078.365652021704,2312.7168675666708,2024-12-11 12:30:00
486.9994975242502,1218.1381342986656,2798.0045482028017,2024-12-11 12:40:00
488.1699618835839,1182.7500094586683,2732.0380164066355,2024-12-11 12:50:00
664.9639658373559,1078.1652199226014,2710.417760075257,2024-12-11 13:00:00
753.8179982971925,1008.8013524395014,2667.677317676679,2024-12-11 13:10:00
1066.0782609644516,905.7270525098792,2784.3889631342336,2024-12-11 13:20:00
1285.4422188823232,729.7735192332317,2669.940611398748,2024-12-11 13:30:00
1463.052797963117,627.7031809586823,2653.9072509005878,2024-12-11 13:40:00
1858.4822465868515,625.5796362686808,3045.30799180575,2024-12-11 13:50:00
2306.489747704838,523.3509478764372,3299.371137561495,2024-12-11 14:00:00
3018.9496919315484,486.5705868162079,3942.052788356066,2024-12-11 14:10:00
3461.0585109380445,419.4779073487916,4256.875943489946,2024-12-11 14:20:00
4080.311026744611,349.659028303915,4743.670753916225,2024-12-11 14:30:00
4525.31365884417,279.64654447533604,5055.848381049044,2024-12-11 14:40:00
4875.345088630416,243.43602208706085,5337.18259352406,2024-12-11 14:50:00
5056.521967087287,209.3128546792606,5453.622304656324,2024-12-11 15:00:00
5412.587011902089,174.01014253087303,5742.712395005436,2024-12-11 15:10:00
