Home_Load,Work_Load,Total_Load
0.0,14.77417061089464,65.94803632713302
0.0,14.811705102471638,66.1155804877653
0.0,14.748418958373398,65.83308768056045
0.0,43.877948808992784,195.859695831705
0.0,29.51592594192594,131.7513793168001
0.0,44.48013309334676,198.5476890941437
0.0,14.978980079650306,66.86225226800482
0.0,29.47843026142316,131.58400839865973
0.0,14.77160669562985,65.93659167947901
0.0,29.81716533087755,133.09603321913792
0.0,14.691844758507669,65.58055523822001
0.0,29.86262394911439,133.29894861018218
0.0,14.6808275262962,65.53137719301925
0.0,73.84134442234341,329.60846281401945
0.0,58.822351538991086,262.5676038477716
0.0,73.72171439720343,329.07446564750984
0.0,88.80316347220541,396.394112730143
0.0,29.423637971507382,131.33942993662762
0.0,88.99073873039475,397.2313996592664
0.0,88.91207648439061,396.88027195175033
0.0,74.14774326031367,330.9761471483369
0.0,103.17416554467793,460.5425100712328
0.0,132.93700570436172,593.3960499242306
0.0,73.90024720730928,329.8713894516632
0.0,117.87067880706547,526.1439042906431
0.0,88.57545771838997,395.3776937567865
0.0,148.05383883454192,660.8736421814358
0.0,118.36674200005437,528.3582007363375
0.0,148.13008113239195,661.2139678728537
0.0,118.198100162457,527.6054276484225
0.0,162.49725430159023,725.3452739904243
0.0,118.15986625168277,527.4347614632894
0.0,147.40508282961775,657.9777649300498
0.0,73.77446259912222,329.3099198349527
0.0,118.11036285666812,527.2137912458252
0.0,103.91134470435414,463.8330851757387
0.0,118.46040316544911,528.7762796999945
0.0,118.93324761339774,530.8869337361273
0.0,132.8776446798535,593.1310778250322
0.0,103.95429021130369,464.0247826948067
0.0,88.6275943889847,395.6104182282247
0.0,118.60540709168498,529.4235393294405
0.0,118.29239048670884,528.0263150127847
0.0,88.73339049163296,396.0826643802741
0.0,89.04667831906184,397.4810993630739
0.0,103.14996110456815,460.43446777649575
0.0,74.19793969506786,331.2002109140701
0.0,44.32490670513771,197.85479906612468
0.0,44.244258025933874,197.4948044399663
89.3511795564782,59.11100678298879,353.2072649724226
89.22283819347419,44.296969928195196,286.9529347886995
89.45810261587027,102.92695145666926,548.8971136084778
178.0987591365464,133.12077432672638,772.3151041624564
178.12203315201444,162.7152866846307,904.440546716824
177.60341260174894,177.09213979826035,968.0964410261844
177.8747705684937,191.81005971773334,1034.064746934866
134.25045752112797,192.3109283690507,992.6761806432498
177.3084893915665,177.62862190754635,970.1962337404246
222.58441473735348,206.5197181975432,1144.4344621381615
178.41172602955862,192.45793253921045,1037.4936373472322
223.0739258276541,192.45606994060196,1082.1475229919358
310.5793221877307,192.28545827526034,1168.8913534678684
398.7968773913354,162.4687226656549,1124.0147936157846
442.1170702809644,147.9888772245712,1102.700740813429
484.9648456629527,118.37807429149021,1013.3736307865267
619.0982519406361,89.0372181316696,1016.5371234996431
753.2480460665936,74.36708530041594,1085.2032787561564
972.6178937084348,44.49379893582054,1171.226583551767
1109.0750621598568,14.725104058534248,1174.804078220964
1284.4058290240237,29.595110738829298,1416.5106685789835
1465.04443154375,29.76594767872272,1597.9118425495767
1553.1774212508867,44.50001825894823,1751.8138725272197
1731.439446875619,44.69606128942319,1930.9509830034767
1997.344216578844,44.48024327561859,2195.8923974978525
2262.841088837588,29.684559485127206,2395.3452042182867
2483.701466247688,29.769605354128274,2616.5852041605795
2884.202079447465,29.649685298052738,3016.550525571551
3109.3859042968606,29.870476602383775,3242.71990509892
3422.62742730061,29.567760406796264,3554.610182121477
3819.2158640710154,14.885174059975704,3885.659390783715
4129.114067528727,14.957707372416271,4195.881363991333
4487.976114218346,0.0,4487.976114218346
4576.549384035621,0.0,4576.549384035621
4758.724082977643,0.0,4758.724082977643
4888.798639104822,0.0,4888.798639104822
5290.576851310376,0.0,5290.576851310376
5597.542701818408,0.0,5597.542701818408
5601.672969563668,0.0,5601.672969563668
5773.55854861015,0.0,5773.55854861015
5864.159110851624,0.0,5864.159110851624
5955.033116679637,0.0,5955.033116679637
5904.670634527737,0.0,5904.670634527737
6260.957434200267,0.0,6260.957434200267
6173.18472897503,0.0,6173.18472897503
5725.052710849458,0.0,5725.052710849458
5594.977941241337,0.0,5594.977941241337
5643.0455732349255,0.0,5643.0455732349255
5817.520474335094,0.0,5817.520474335094
5996.552204310018,0.0,5996.552204310018
5948.437779410989,0.0,5948.437779410989
5913.315800911389,0.0,5913.315800911389
5771.091918161425,0.0,5771.091918161425
5861.831244410534,0.0,5861.831244410534
5465.193249046431,0.0,5465.193249046431
5468.2997672555575,0.0,5468.2997672555575
5682.796254825896,0.0,5682.796254825896
5156.4236460483935,0.0,5156.4236460483935
4843.633424456384,0.0,4843.633424456384
4893.922556730969,0.0,4893.922556730969
4709.392450838745,0.0,4709.392450838745
4531.859378803707,0.0,4531.859378803707
4355.752972924986,0.0,4355.752972924986
3994.397854155623,0.0,3994.397854155623
3733.6240759868583,0.0,3733.6240759868583
3508.166690738424,0.0,3508.166690738424
3199.278694436533,0.0,3199.278694436533
3199.545378394389,0.0,3199.545378394389
2975.475078319095,0.0,2975.475078319095
2708.7164416471046,0.0,2708.7164416471046
2621.276310832323,0.0,2621.276310832323
2085.9315574154857,0.0,2085.9315574154857
1686.6715938754453,0.0,1686.6715938754453
1289.348506891503,0.0,1289.348506891503
1330.116768881301,0.0,1330.116768881301
1020.0482572849814,0.0,1020.0482572849814
753.7647255966327,0.0,753.7647255966327
622.4806578344263,0.0,622.4806578344263
621.6636060662038,0.0,621.6636060662038
576.6912523321056,0.0,576.6912523321056
487.4218676485983,0.0,487.4218676485983
398.3349895855944,0.0,398.3349895855944
