BEV_Load,PHEV_Load,LDV_Load,Two_Wheeler_Load,Total_Load
0.0,65.51855552048305,0.0,0.0,65.51855552048305
0.0,65.67269078375193,0.0,0.0,65.67269078375193
0.0,65.9369870789331,0.0,66.50379182348361,132.4407789024167
65.46789312810475,0.0,0.0,0.0,65.46789312810475
65.19427315468327,65.95714276267576,66.2938200827827,0.0,197.44523600014173
65.21441218277319,66.26714122563378,132.33836443095262,0.0,263.8199178393596
0.0,132.1173506620523,66.45414340026662,0.0,198.57149406231892
0.0,132.94006292259627,132.39679533926565,66.36140369138683,331.6982619532488
198.80503943921494,0.0,197.66985781506662,0.0,396.4748972542816
198.58073626237726,66.21570702679328,131.161987069439,65.76234181323487,461.72077217184443
266.32648002493283,0.0,64.94473360190557,0.0,331.2712136268384
132.51609976731305,133.24855409100653,65.40050526596991,0.0,331.16515912428946
264.4613994622706,0.0,65.84086615537169,65.53591249942616,395.8381781170685
263.7728493250711,0.0,0.0,0.0,263.7728493250711
328.95899254327026,131.02457042721812,0.0,0.0,459.9835629704884
198.2510000352727,132.67583827073986,0.0,0.0,330.92683830601254
131.1130923688025,65.42348831702989,0.0,0.0,196.5365806858324
131.55014960832648,0.0,130.03734309257553,65.57286551278217,327.16035821368416
132.0055236446573,130.97355519538837,65.57010043845666,0.0,328.5491792785023
131.66315298980666,67.0213930955628,131.71736388881237,0.0,330.4019099741818
131.24644054504083,131.22305348859322,0.0,0.0,262.4694940336341
66.0183462352837,0.0,0.0,0.0,66.0183462352837
131.615012674321,261.9178249293859,0.0,0.0,393.5328376037069
263.74039726209435,130.9021203327261,0.0,66.07681405241352,460.71933164723396
330.98342070991447,65.92833015046091,65.68106447163582,0.0,462.5928153320112
66.5608867804254,66.60356219874058,264.3915379435588,0.0,397.55598692272474
65.76021386759021,0.0,131.18792419341065,65.98670800634365,262.9348460673445
66.96678496241519,0.0,263.65174287162705,0.0,330.61852783404225
131.4559026958163,0.0,199.22887445769913,66.91631173326732,397.60108888678275
198.82178484828086,0.0,198.22300197869143,0.0,397.0447868269723
198.32623367598705,66.51694681270942,132.3701532954941,65.03580910614792,462.2491428903385
66.20123895098459,65.33652463344968,66.50844015778347,0.0,198.04620374221776
65.93602638780521,0.0,132.68506871543983,0.0,198.62109510324504
132.31040044952897,65.75133962935088,65.99829893668009,66.26760829539587,330.3276473109558
132.99233650120635,0.0,66.44044226415227,0.0,199.43277876535862
66.03541083724686,66.10652726822363,133.17892509839075,65.94175152073853,331.26261472459976
66.28636585484064,0.0,198.03104697576845,0.0,264.3174128306091
65.55751200246495,0.0,262.7891167708701,0.0,328.34662877333506
65.4462098811333,66.47100442260844,264.9892177711512,0.0,396.9064320748929
65.95309709028487,66.87168967509463,197.70937823871517,0.0,330.5341650040947
0.0,132.25920488294324,197.86353679573995,0.0,330.12274167868316
65.94471712754549,0.0,133.52938383548576,0.0,199.47410096303125
66.34392813460589,0.0,132.98358279589365,0.0,199.32751093049956
132.76842338346816,0.0,198.81158844438303,131.35858718202488,462.93859900987604
66.55676849934494,65.44118621684328,199.1996104974523,66.01234432918018,397.2099095428207
132.73735172900726,65.66073382193628,198.61864802069232,65.08651886270943,462.10325243434534
132.51323084559283,196.4414633661398,132.96636665330018,131.76262749323055,593.6836883582633
198.75092728643912,263.6311964169627,132.31885095446165,65.91835339435758,660.6193280522211
197.89903542520835,262.11352257103533,66.25167167545213,65.84801994326578,592.1122496149616
199.2429493983882,326.8193138856844,66.74647062578487,64.95627799523089,657.7650119050884
309.6728701983822,327.5113380313709,66.9521989903307,66.02761081310832,770.1640180331921
242.64129607682628,328.3634387440269,66.65571715730474,66.12557348455064,703.7860254627085
243.0207842960422,328.72119985737453,66.62166835488178,65.76229996391993,704.1259524722184
132.695912915837,373.0544400631174,66.19927878858687,65.12365064200436,637.0732824095456
132.7314174033171,371.07727070498834,66.96740832600841,65.79282716487833,636.5689235991921
133.28484493488872,374.9376692810439,66.47002896325709,64.92240018919225,639.6149433683819
65.90586459808328,419.1669770103515,0.0,0.0,485.07284160843477
67.02051111107622,460.66653016531205,0.0,0.0,527.6870412763883
66.612018851846,460.6450617294386,0.0,0.0,527.2570805812846
65.89523654543054,481.6483741410011,0.0,0.0,547.5436106864316
44.28183305212971,553.076801027062,88.58063416981416,0.0,685.9392682490059
88.13685256271955,639.0435949750242,88.39942557203048,0.0,815.5798731097743
88.32004356707476,665.7920809856312,87.6547638688455,0.0,841.7668884215515
88.42698365291685,709.2974363497817,87.4044110363972,0.0,885.1288310390958
88.4656653469535,621.2782002552277,43.84612903233839,0.0,753.5899946345196
43.83081242292555,663.103747301384,43.91038510871841,0.0,750.844944833028
44.59059961996429,574.8720831172072,43.59487460449343,0.0,663.057557341665
88.85660854633772,797.0490214519261,43.626526577938165,0.0,929.532156576202
132.7978966302015,684.4891318013293,88.26000729067192,88.90800801466003,994.4550437368628
177.8450383616775,618.0006930873682,44.01770098165485,0.0,839.8634324307004
132.67768342507296,621.8678307405146,87.84367499107937,0.0,842.3891891566669
176.61894855396054,710.8887940259227,88.52414780495853,0.0,976.0318903848417
177.4967889481298,843.692119252445,43.98009744101886,44.011459718296386,1109.1804653598901
133.46682924385843,798.1165204544449,132.61578052646752,44.175682327050104,1108.374812551821
132.99243566254074,623.6959247689546,178.63536727902294,88.40244412328485,1023.7261718338032
220.95952126292477,666.4879629910685,178.24497104554038,0.0,1065.6924552995335
266.7212217899825,709.170395432668,177.04443947750985,45.105419570176444,1198.041476270337
220.85389977782293,709.7832988258824,133.4983140067349,44.73619343563253,1108.8717060460726
268.6391655537516,712.454153922167,177.3026208923787,88.79704313553555,1247.1929835038327
312.0324012690352,667.1218365232623,133.1891536075051,0.0,1112.3433913998026
310.85138824379476,841.5062989678793,132.97014196533922,0.0,1285.3278291770134
221.7220945818952,796.9447268375102,133.23567000360487,88.63529924326407,1240.5377906662743
221.99047922380373,976.1591257156767,133.78902333170038,0.0,1331.9386282711807
265.81086061698085,1063.3707754981563,221.83372648245862,0.0,1551.0153625975956
311.3125574980721,972.252176078548,176.7175771764376,133.16023670411693,1593.4425474571747
265.2057714272066,795.3173482821807,177.31975054534362,0.0,1237.8428702547308
310.74354890315095,752.362963369857,177.21882071047816,0.0,1240.325332983486
265.51120306691246,973.4494732272465,177.64426062243828,88.48455914416176,1505.0894960607588
400.81482067082015,978.8741100634386,177.90298454953216,44.29298319478361,1601.8848984785745
399.65702776372984,1022.4159099754398,132.73975079638606,44.48292530150623,1599.2956138370619
357.38951955311524,933.4444231907497,221.92419759915714,0.0,1512.7581403430222
354.8551492139311,843.203433391403,221.44425353958636,0.0,1419.5028361449204
355.71973277025666,753.8356975634008,266.58716599200744,44.7155870679746,1420.8581833936396
311.0980810520011,667.229536888165,264.40689231016484,0.0,1242.734510250331
178.1762657034375,534.2421361748571,399.3518869139712,0.0,1111.7702887922658
223.02565190843495,668.1088380499936,354.21897708871086,0.0,1245.3534670471395
