Home_Load,Work_Load,Total_Load
0.0,5.9671733989156985,65.77452544037149
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,5.999969545835133,66.13602842607163
0.0,0.0,0.0
0.0,23.868752380369536,263.0987497292809
0.0,23.8357423601298,262.7348892762831
0.0,11.94918700875411,131.71263047959525
0.0,23.82591213615352,262.62653339758015
0.0,17.963732860208115,198.00932954830805
0.0,36.12965535758577,398.24734034060407
0.0,48.0171798132606,529.2802813097574
0.0,41.995071666135075,462.9002251176996
0.0,48.09128510582948,530.0971237451093
0.0,71.95259527027353,793.1138399573465
0.0,47.92384085144271,528.2514313822885
0.0,60.061828952536466,662.0451648265672
0.0,89.93582015009086,991.3380247233532
0.0,119.67017995444647,1319.091765843082
0.0,137.90625655478092,1520.1030661849186
0.0,95.7746544014691,1055.697902731788
0.0,150.2067206428476,1655.687728134902
0.0,125.64542605211055,1384.9552744407545
0.0,156.07483032181364,1720.37030119976
0.0,179.81718460213352,1982.07579913434
0.0,155.85153625535736,1717.9089915858176
0.0,143.6938519454803,1583.898152202246
0.0,132.10156421736576,1456.119525185386
0.0,149.8185475932798,1651.4090024439904
0.0,149.93882973304954,1652.734839676028
0.0,149.55327614207616,1648.4849875630136
0.0,161.70303083538525,1782.4084209451482
0.0,149.88576871671643,1652.1499625599504
0.0,209.96301096892267,2314.3650239863773
0.0,150.0449729303204,1653.9048271998502
0.0,132.1776420608111,1456.958110511238
0.0,162.04979721245874,1786.2307321745875
0.0,191.30694789235145,2108.7243272253136
0.0,179.79242223854385,1981.8028503518915
0.0,161.75144797660948,1782.9421098920427
0.0,167.51208221823242,1846.4400105139944
0.0,113.88980363153549,1255.3762536417244
0.0,143.94618215245674,1586.6795192765062
0.0,156.23906754067343,1722.1806432843578
0.0,143.4738422646454,1581.473045475528
0.0,155.45228788841462,1713.5081856911415
0.0,107.63228902637483,1186.401376245766
0.0,155.62700090806962,1715.4339996717024
0.0,131.60364380814525,1450.6310842713838
0.0,155.52348717044683,1714.292995964665
0.0,167.49884743100048,1846.2941270627705
0.0,161.34428945002009,1778.454112464268
0.0,179.37473639092192,1977.198813134625
0.0,155.65656895396984,1715.759920180002
43.83483337270504,185.57029607771017,2089.325611729933
88.44627631644245,202.83546870592622,2324.246345245544
132.97608460987396,197.4884846320249,2309.837805935068
133.396832539375,227.44468197292764,2640.457549666171
175.45026371553533,233.78284199414335,2752.374790671681
176.5935350591391,257.7768758528113,3017.9977553221465
177.64525361682658,245.6750950177643,2885.6548432573627
222.96874687229644,239.9414812385438,2867.7782750808765
310.0509274495311,239.54842007154647,2950.527849581508
575.5685550011217,227.59697696353433,3084.3079782865025
932.7881648693666,221.3301140534863,3372.449666942809
1064.9023999286633,227.68734679895397,3574.63794527075
1288.0667793323075,179.52008984007597,3266.8677839066795
1688.528552450483,161.58598107979705,3469.6467658531246
1908.1877000573672,120.04506992801473,3231.411775866217
2264.5426031716383,132.04722326635002,3720.063142869911
2667.147606686377,95.75306596645983,3722.6075459850954
3196.1520462767685,83.90022026725664,4120.961299083837
3687.735676954835,77.97935220200249,4547.280815389443
3731.8540910462857,77.59555044204417,4587.168687323525
4578.683496825242,77.68210305402225,5434.952138945949
5464.786576217444,47.81687726875678,5991.858977191157
6524.406519293356,47.7656703822498,7050.914480718539
7597.564971819337,35.65839956743451,7990.617788071893
8652.673104988988,41.714044467636604,9112.475643919048
9010.93453545001,23.73907537597173,9272.603890915943
10035.124888795695,17.847253245222895,10231.850295305918
11234.779564209666,11.881148515920634,11365.742224933294
13230.808654937086,11.818712406559127,13361.08309945028
13861.29525868677,11.9182297852139,13992.666656131696
14618.480057830628,5.999154730620223,14684.607104770745
15901.878628350369,5.898852362083461,15966.90006962931
16741.45340462336,5.944304964649601,16806.97585754784
17770.915803945485,6.005813076559853,17837.11624401751
17328.683505327477,0.0,17328.683505327477
17684.98513311405,0.0,17684.98513311405
19010.768919649283,0.0,19010.768919649283
19145.12380465555,0.0,19145.12380465555
19536.76409508643,0.0,19536.76409508643
19849.45220914081,0.0,19849.45220914081
20333.19507057329,0.0,20333.19507057329
20289.103414668916,0.0,20289.103414668916
20819.91506521329,0.0,20819.91506521329
21130.050949477347,0.0,21130.050949477347
22030.335295258552,0.0,22030.335295258552
22382.44144588172,0.0,22382.44144588172
22341.8427391718,0.0,22341.8427391718
21893.170530021896,0.0,21893.170530021896
21193.416958055077,0.0,21193.416958055077
19809.17169757502,0.0,19809.17169757502
19763.00823912086,0.0,19763.00823912086
19493.21677666523,0.0,19493.21677666523
19479.45130381085,0.0,19479.45130381085
19411.99326471648,0.0,19411.99326471648
18682.988397696197,0.0,18682.988397696197
18723.49780196853,0.0,18723.49780196853
18376.55800926225,0.0,18376.55800926225
17613.730959005727,0.0,17613.730959005727
16913.018953599138,0.0,16913.018953599138
16053.046949637726,0.0,16053.046949637726
14688.15757179655,0.0,14688.15757179655
13673.96937760842,0.0,13673.96937760842
12921.93664847097,0.0,12921.93664847097
12303.04091970913,0.0,12303.04091970913
11140.187710301496,0.0,11140.187710301496
9941.89614922795,0.0,9941.89614922795
8256.964067521616,0.0,8256.964067521616
7374.610866254681,0.0,7374.610866254681
6705.622281159308,0.0,6705.622281159308
6126.111342816037,0.0,6126.111342816037
5194.469617282271,0.0,5194.469617282271
4524.09572984466,0.0,4524.09572984466
3728.9379682955473,0.0,3728.9379682955473
3282.9551374351868,0.0,3282.9551374351868
2840.985760182759,0.0,2840.985760182759
2483.470483615,0.0,2483.470483615
2264.9535084883614,0.0,2264.9535084883614
1911.009576737021,0.0,1911.009576737021
1510.3330451596732,0.0,1510.3330451596732
1242.872664142429,0.0,1242.872664142429
1019.7508801189648,0.0,1019.7508801189648
885.5314210156522,0.0,885.5314210156522
799.6936892638618,0.0,799.6936892638618
666.5035508452783,0.0,666.5035508452783
576.8092967132486,0.0,576.8092967132486
310.8750754417662,0.0,310.8750754417662
310.2166040719692,5.945055199586571,375.747326631611
220.99195061815075,0.0,220.99195061815075
